Angle[deg] Tangential_modulation Pressure_cycle_[MPa] Tangential_pressure[MPa]
8.701171875 0.19382672202728615 20.54972350947444 3.9830855464084896
8.7890625 0.1957583241592309 20.536220593293685 4.020136127907458
8.876953125 0.19768913902161367 20.520194043689678 4.056619493053457
8.96484375 0.19961915894046237 20.50360880027035 4.09291314395423
9.052734375 0.20154837624767236 20.488755300032032 4.129475362057347
9.140625 0.20347678328106145 20.474220655576197 4.166028559183309
9.228515625 0.20540437238442472 20.45718909086785 4.201996085959211
9.31640625 0.20733113590758934 20.438536422930973 4.237544972854916
9.404296875 0.2092570662064691 20.419423109564583 4.2729085735360615
9.4921875 0.21118215564311915 20.40163683742111 4.308461645974658
9.580078125 0.21310639658579028 20.384997627322647 4.344173388768614
9.66796875 0.2150297814089832 20.369980158982862 4.38015238089141
9.755859375 0.21695230249350334 20.356073405223377 4.41629699498998
9.84375 0.21887395222651435 20.33985487536807 4.451864424285546
9.931640625 0.2207947230015927 20.321937775008614 4.48697662188863
10.019531250000002 0.2227146072187815 20.30364406976291 4.521918114107189
10.107421875 0.22463359728464408 20.28775887745379 4.5573122574859175
10.1953125 0.22655168561231837 20.273072902919147 4.5928988386977485
10.283203125 0.22846886462157004 20.25532356937913 4.627710778438577
10.37109375 0.23038512673884648 20.23401878972328 4.661616983306599
10.458984375 0.23230046439732996 20.211717849613137 4.695191442732935
10.546875 0.23421487003699126 20.188527594204153 4.728453366714738
10.634765625 0.23612833610464268 20.165022905904124 4.761533306283147
10.72265625 0.23804085505399164 20.140644609126717 4.794296264095091
10.810546875 0.23995241934569325 20.11601375737699 4.826886168673858
10.8984375 0.24186302144740354 20.090750551726927 4.859209631586764
10.986328125 0.24377265383383234 20.06518298439716 4.891342905767952
11.07421875 0.24568130898679594 20.039713356941007 4.923383009253445
11.162109375 0.2475889793952696 20.016120202185967 4.955770772312261
11.25 0.24949565755544043 19.99279472173862 4.9881154654711155
11.337890625 0.25140133597075953 19.96960389153069 5.0203850971376935
11.425781250000002 0.25330600715199425 19.94737680842367 5.05279037249809
11.513671875 0.2552096636172807 19.926565926757306 5.085452187215299
11.6015625 0.25711229789217555 19.905942115017012 5.118062518900657
11.689453125 0.25901390250970807 19.884760796418398 5.15042949435238
11.77734375 0.2609144700104321 19.863459812539467 5.182664089562253
11.865234375 0.26281399294247765 19.844039970650684 5.215291380796833
11.953125 0.2647124638616028 19.824416669278385 5.247770181143711
12.041015625 0.2666098753312447 19.803375592010497 5.279775497723732
12.12890625 0.2685062199225716 19.78181972183706 5.311541636700246
12.216796875 0.2704014902145338 19.75977406926438 5.343072354631591
12.3046875 0.2722956787939147 19.734863941451103 5.373718172842979
12.392578125 0.2741887782553823 19.707936440840022 5.403695014648653
12.48046875 0.2760807812015394 19.678074736271867 5.432738245732214
12.568359375 0.2779716802429753 19.64614883830116 5.461073002886151
12.65625 0.27986146799831585 19.613754145276516 5.489134028055139
12.744140625 0.2817501370942744 19.580440088431196 5.516791679281716
12.832031250000002 0.2836376801657019 19.547143335218706 5.544306389467895
12.919921875 0.2855240898556376 19.513262519554004 5.571506521009783
13.0078125 0.28740935881535895 19.479595939044565 5.5986181788230684
13.095703125 0.289293479704432 19.44604244255877 5.625613284687899
13.18359375 0.2911764451907609 19.414540866341397 5.653056994472044
13.271484375 0.29305824795063834 19.384995207183124 5.680932731948608
13.359375 0.29493888066879503 19.356965120285487 5.709121625721909
13.447265625 0.29681833603844865 19.32968552936468 5.737405094972504
13.53515625 0.29869660676135446 19.302389594109577 5.765558274146208
13.623046875 0.30057368554785385 19.276178389136973 5.793911981700792
13.7109375 0.30244956511692384 19.25009820796366 5.822183831456684
13.798828125 0.304324238196226 19.225449442105628 5.850770255448854
13.88671875 0.3061976975221555 19.202277004917065 5.879693006088237
13.974609375 0.3080699358398898 19.179004833383758 5.9084747884934705
14.0625 0.3099409459034378 19.152899364010423 5.936267745674742
14.150390625 0.3118107204756877 19.125491971767126 5.963533431168688
14.238281250000002 0.31367925232845617 19.09803815393238 5.9906583290658375
14.326171874999998 0.3155465342425358 19.069821009733786 6.017415928246991
14.414062499999998 0.3174125590077444 19.040301224596355 6.043630735977419
14.501953125000002 0.3192773194229719 19.007367361441545 6.068621300448743
14.589843750000002 0.3211408082962287 18.973887190329954 6.093289468824021
14.677734375000002 0.3230030184446939 18.940006946077105 6.117679412946374
14.765625 0.3248639426947623 18.90463934234655 6.141435671977218
14.853515625 0.32672357388209217 18.869081621096285 6.164973783117479
14.94140625 0.32858190485165234 18.83504466420281 6.18885485372971
15.029296875 0.33043892845777 18.801311385203462 6.212685187727503
15.1171875 0.3322946375641773 18.766433322326456 6.23598515921477
15.205078125 0.3341490250440584 18.731774101306875 6.2592040532972355
15.292968749999998 0.3360020837800965 18.698354672432203 6.282686133196524
15.380859375000002 0.33785380666452036 18.66846319968682 6.307211356590704
15.468750000000002 0.33970418659915047 18.638780373103693 6.3316717258454
15.556640625000002 0.3415532164954463 18.607441749314717 6.355431580230095
15.644531250000002 0.3434008892745519 18.576375182991136 6.379143757336873
15.732421875 0.34524719786734237 18.546362118514892 6.403079552050294
15.8203125 0.3470921352144693 18.516599408431766 6.42696602558356
15.908203125 0.34893569426640736 18.486839815366828 6.450718285766886
15.99609375 0.3507778679834995 18.455573024050743 6.473806557790307
16.083984375 0.35261864933600257 18.423911929153746 6.496614939943659
16.171875 0.35445803130413284 18.39163763084418 6.519063667088034
16.259765625 0.3562960068781113 18.35740488483396 6.540670057111075
16.34765625 0.35813256905820856 18.32266755980703 6.5619440051931885
16.435546875 0.35996771085479007 18.28781559182228 6.5830231151228045
16.5234375 0.36180142528836085 18.25305277117463 6.6039805084746455
16.611328125 0.36363370538961026 18.2172655187276 6.624411762641298
16.69921875 0.3654645441994562 18.17892632165932 6.643753022180719
16.787109375 0.3672939347690901 18.14002210193388 6.662720094617556
16.875 0.36912187016002074 18.103118774853584 6.682257057902938
16.962890625 0.3709483434441185 18.06730749220779 6.70203778472999
17.05078125 0.37277334770365905 18.030764574146083 6.721388471960976
17.138671875 0.3745968760313677 17.994171613945547 6.740560473356315
17.2265625 0.37641892153046264 17.957952810697876 6.759713229897835
17.314453125 0.37823947731469854 17.92510768675435 6.779983362247651
17.40234375 0.38005853650840976 17.892922119125217 6.800357794453684
17.490234375 0.38187609224655394 17.860050318331865 6.820326222891395
17.578125 0.38369213767475496 17.827916700624073 6.840431469149915
17.666015625 0.38550666594934535 17.796606522120896 6.860710445555201
17.75390625 0.3873196702374096 17.767269903978033 6.881613120227824
17.841796875 0.3891311437168269 17.73718163047893 6.902089774181358
17.9296875 0.39094107957631286 17.706497859676624 6.9221973887776524
18.017578125 0.39274947101546254 17.674367545309728 6.941598503953255
18.10546875 0.39455631124479196 17.641917261432006 6.960729797956434
18.193359375000004 0.39636159348578087 17.60681283689963 6.9786643922394385
18.28125 0.3981653109709139 17.569323774345563 6.995495264160971
18.369140625 0.39996745694372243 17.531167287717544 7.011896397323362
18.45703125 0.40176802465882633 17.491831479187425 7.027658581058208
18.544921875 0.4035670073819754 17.45158943167027 7.04288572099808
18.6328125 0.40536439839008986 17.40772589258333 7.0564723337866315
18.720703125 0.4071601909713025 17.362483580121037 7.069312130218186
18.80859375 0.408954378424999 17.31845534491547 7.082458140861008
18.896484375 0.41074695406185824 17.27714436901845 7.096534424461314
18.984375 0.4125379112038938 17.23659655193616 7.110749537799982
19.072265625 0.41432724318449393 17.195447823420253 7.12454249200052
19.16015625 0.41611494334846194 17.154948757984315 7.138430530574411
19.248046875 0.417901005052056 17.11523426750724 7.152473602092665
19.3359375 0.4196854216630298 17.076945378332983 7.1669450218222055
19.423828125 0.42146818656067153 17.03931509023235 7.181529231316114
19.51171875 0.42324929313584414 17.002847273657398 7.196443089872209
19.599609375 0.42502873479102476 16.96837549100087 7.212047166399134
19.6875 0.42680650494034383 16.933563813109338 7.227355187257478
19.775390625 0.428582597009624 16.89733636184043 7.241904300502723
19.86328125 0.43035700443642 16.861222083173267 7.256345026851661
19.951171875 0.43212972067005656 16.826346151901173 7.271164262518735
20.039062500000004 0.4339007391716679 16.791816159391637 7.285981443594788
20.126953125 0.4356700534142354 16.755853646405477 7.3000236531305855
20.21484375 0.437437656882627 16.716621114707465 7.312479571412282
20.302734375 0.4392035430736342 16.67626956112265 7.324276676496066
20.390625 0.4409677054960114 16.63503705914558 7.335514122812544
20.478515625 0.44273013767051267 16.592358153191483 7.345937009440918
20.56640625 0.44449083312993004 16.54856521676982 7.3556855403069985
20.654296875 0.44624978541913113 16.5039347123892 7.36487732397503
20.7421875 0.44800698809509604 16.45906538390536 7.373776309503697
20.830078125 0.44976243472695515 16.415325600402994 7.382996808872967
20.91796875 0.4515161188960258 16.37198288829638 7.392214172355728
21.005859375000004 0.4532680341958494 16.329011115127976 7.401418768516232
21.09375 0.45501817423222785 16.28635389819165 7.410587015655091
21.181640625 0.45676653262326067 16.243901045948636 7.419670357033316
21.26953125 0.4585131029993809 16.2037984824231 7.4296539225524745
21.357421875 0.46025787900339155 16.16498015529657 7.4400594804087135
21.4453125 0.46200085429050164 16.126753156184584 7.450573735089321
21.533203125 0.46374202252836216 16.089485650133508 7.461370616833973
21.62109375 0.46548137739710177 16.05257689885385 7.472175605651387
21.708984375 0.46721891258936243 16.015091280833076 7.4825535332502096
21.796875 0.4689546218103347 15.977026182501838 7.492500271068965
21.884765625 0.470688498777793 15.939565488358733 7.502570150885891
21.97265625 0.47242053722213095 15.903395131509155 7.513090471683377
22.060546875 0.474150730886396 15.866767760790106 7.523239530583333
22.1484375 0.4758790735263241 15.82678775038033 7.531637091548767
22.236328125 0.4776055589103746 15.78459929277602 7.538812367402595
22.32421875 0.4793301808197646 15.742623274068592 7.545914460536732
22.412109375 0.4810529330485029 15.698914264800774 7.552008752759393
22.5 0.48277380940342435 15.654714366300738 7.557686089741521
22.587890625 0.48449280370422365 15.60899087069792 7.562443749938066
22.67578125 0.48620990978348927 15.563326753642416 7.567043696819444
22.763671875 0.48792512148673667 15.518103940166098 7.57167275024935
22.851562500000004 0.4896384326724421 15.473731883073357 7.576533826821635
22.939453125 0.49134983721207537 15.429886817270768 7.581472375866739
23.02734375 0.49305932899013344 15.387086582000316 7.586746585234162
23.115234375 0.4947669019041731 15.344891090541276 7.592144224924056
23.203125 0.49647254986484346 15.302481143070443 7.597261832358867
23.291015625 0.49817626679591875 15.260936115731628 7.602636181946192
23.37890625 0.4998780466343307 15.220029475328285 7.608158603844041
23.466796875 0.5015778833302009 15.181972956472592 7.614941860283875
23.5546875 0.5032757708468725 15.145341435098963 7.622283385488508
23.642578125 0.5049717031609421 15.108014100854247 7.629119611887898
23.73046875 0.506665674262292 15.070126506752604 7.635515807761848
23.818359375000004 0.5083576781541211 15.032329867235116 7.641800308554492
23.90625 0.5100477088529766 14.994769281412287 7.6480477167633305
23.994140625 0.5117357603887851 14.956500213045484 7.653776009277857
24.08203125 0.5134218268048838 14.917057765157981 7.658743048341388
24.169921875 0.515105902158051 14.873047990541139 7.66119480300768
24.2578125 0.516787980518537 14.828184788008084 7.663027671350389
24.345703125 0.518468055970095 14.782668293545619 7.66434129220536
24.43359375 0.5201461226100105 14.73657645177299 7.665173101935707
24.521484375 0.5218221745491324 14.690505416558473 7.66583148169435
24.609375 0.5234962059119024 14.644181457601983 7.66617343174007
24.697265625000004 0.5251682108363853 14.597827709758539 7.6663150604317005
24.78515625 0.5268381834742983 14.552121813848732 7.666613422104778
24.873046875 0.5285061179910405 14.506170612709308 7.6665999174387105
24.9609375 0.5301720085657227 14.460266884956669 7.666428738793883
25.048828125 0.5318358493911955 14.416149013975405 7.6670248557976555
25.13671875 0.5334976346740795 14.37264395849481 7.66777155586968
25.224609375 0.5351573586347935 14.330154627397837 7.66888769922639
25.3125 0.5368150155075828 14.288344557597839 7.67019790526457
25.400390625 0.5384705995405483 14.24727484123863 7.671738625580735
25.48828125 0.5401241049956745 14.208263780923538 7.674225758213785
25.576171875 0.5417755261488576 14.169692405569688 7.67679255839499
25.664062500000004 0.5434248572899334 14.130904384176432 7.679084698348772
25.751953125 0.5450720927227051 14.092228668469675 7.6812805714496655
25.83984375 0.5467172267649709 14.054036716401361 7.68358397844403
25.927734375 0.5483602537485518 14.016353117529867 7.686010952157983
26.015625 0.5500011680193183 13.978606143261004 7.68824970607557
26.103515625 0.5516399639372173 13.938205240431536 7.688871036181185
26.19140625 0.5532766358762997 13.896090506835385 7.688382207454467
26.279296875 0.5549111782247473 13.853145517542208 7.687265301258224
26.3671875 0.556543585384898 13.807794452361188 7.6846394307748
26.455078125 0.5581738517732739 13.762198082205554 7.6816991124114375
26.54296875 0.5598019718206059 13.717151951106338 7.678888709992199
26.630859375 0.5614279399718614 13.672511239467914 7.676129819416592
26.71875 0.5630517506862683 13.627583466357523 7.673034728355848
26.806640625 0.564673398437343 13.581360198012128 7.669032818413173
26.89453125 0.5662928777129136 13.53495558790638 7.664748949591984
26.982421875 0.5679101830151466 13.490008748607448 7.661113337297585
27.0703125 0.5695253088605722 13.446334197259606 7.658027636736751
27.158203125 0.5711382497801083 13.403177120613721 7.655067122160112
27.24609375 0.5727490003190865 13.361984832963623 7.653063455358711
27.333984375 0.5743575550372757 13.32112549508611 7.651089069702377
27.421875 0.5759639085089076 13.281609947653502 7.649727976741298
27.509765625000004 0.5775680553227003 13.24249728329814 7.648443403530648
27.59765625 0.5791699900818826 13.203136436024351 7.646860398701967
27.685546875 0.5807697074042184 13.163873119460737 7.645178739895468
27.7734375 0.58236720192203 13.124962551211395 7.643547716280407
27.861328125 0.5839624682822216 13.086218252155096 7.64186031100835
27.94921875 0.5855555011463038 13.046936656332898 7.639705532223092
28.037109375 0.5871462951904155 13.007011151944514 7.63701840936464
28.125 0.5887348451053483 12.965360342350383 7.633159412888679
28.212890625 0.5903211455965683 12.923345301484494 7.628924003312355
28.30078125 0.5919051913842397 12.879872443860158 7.623663363887642
28.388671875 0.5934869772032473 12.835652917953364 7.6177928507061825
28.476562500000004 0.5950664978032184 12.791286575709556 7.611666105004808
28.564453125 0.5966437479485459 12.746699558570645 7.605238598599666
28.652343749999996 0.5982187224184093 12.701999153104266 7.598573705529751
28.740234375 0.599791416006798 12.656910843718324 7.591506477225609
28.828124999999996 0.6013618235225316 12.611864298786116 7.584293712736734
28.916015625 0.6029299397892829 12.567051894012526 7.5770518417857655
29.003906250000004 0.6044957596455979 12.524011356638285 7.5707117588411545
29.091796875 0.6060592779449181 12.481400880310145 7.564468805261832
29.179687500000004 0.6076204895556013 12.441113292336965 7.559475349306486
29.267578125 0.609179389360942 12.402060289972674 7.555079514263141
29.355468750000004 0.6107359722591928 12.363384734400174 7.550763796178353
29.443359375 0.6122902331635847 12.32637086625082 7.547316491757531
29.53125 0.6138421670023475 12.289684165306625 7.543926359806255
29.619140624999996 0.6153917687187296 12.253744605216541 7.540853566031798
29.70703125 0.6169390332710191 12.217915919232226 7.537709235797724
29.794921874999996 0.6184839556325621 12.181679878031137 7.534173557214284
29.8828125 0.620026530791784 12.144701112249718 7.530036898131314
29.970703125000004 0.6215667537522083 12.107707771180191 7.525748614712857
30.05859375 0.6231046195324753 12.069587761840715 7.520615890255579
30.146484375000004 0.6246401231663632 12.030441521053403 7.514696473456527
30.234375 0.6261732597028049 11.990670554715699 7.508237267268769
30.322265625000004 0.6277040242059082 11.949200126994578 7.5005610057562455
30.41015625 0.629232411754974 11.907455694106556 7.4925570642681665
30.498046875 0.6307584174445159 11.865675539520893 7.484374725218301
30.585937499999996 0.6322820363842763 11.823798611957569 7.475975464166111
30.673828125 0.6338032636992469 11.782001753686579 7.467471164396804
30.761718750000004 0.6353220945296852 11.739639375306842 7.458452276943109
30.849609375 0.6368385240311335 11.69713457972897 7.449185921148131
30.937500000000004 0.6383525473744355 11.655919927486716 7.44058617770359
31.025390625 0.6398641597457538 11.616391594981067 7.432912647200197
31.113281250000004 0.6413733563465893 11.577649985134618 7.4255962295718305
31.201171875 0.6428801323937952 11.540553678043239 7.419192676438136
31.289062500000004 0.6443844831195963 11.503648482488464 7.412772581377856
31.376953125 0.6458864037716051 11.468074247610952 7.4070732339751935
31.46484375 0.6473858896128386 11.433668555908744 7.401995689605322
31.552734374999996 0.6488829359217345 11.399486164687803 7.396932050541815
31.640625 0.6503775379921682 11.365608512591177 7.391936482201879
31.728515625000004 0.6518696911334682 11.331731528530637 7.38681233151065
31.81640625 0.6533593906704324 11.297372593959414 7.381244474166165
31.904296875000004 0.6548466319433441 11.262470412481177 7.375190816974865
31.9921875 0.6563314103079879 11.22721063547063 7.36877099020328
32.080078125 0.6578137211356646 11.190282768607304 7.361121548577878
32.16796875 0.6592935598132067 11.153103047359357 7.353169011057074
32.255859375 0.6607709217429941 11.114264763986432 7.343982972594995
32.34375 0.6622458023429683 11.073905349629646 7.333647333335573
32.431640625 0.6637181970466484 11.033341691627609 7.323029654966693
32.51953125 0.6651881013031439 10.992850255680935 7.312313189486181
32.607421875 0.6666555105771715 10.952503359298705 7.301546719091465
32.6953125 0.6681204203490683 10.912000892186516 7.290530622937063
32.783203125 0.6695828261148051 10.871082021481426 7.279089822869381
32.87109375 0.6710427233860023 10.8301388115118 7.267485842725321
32.958984375 0.6725001076899427 10.79070630629222 7.256751153032062
33.046875 0.673954974569585 10.751526203114272 7.2460445688041055
33.134765625 0.6754073195835779 10.714575024027848 7.236702397455799
33.22265625 0.6768571383062736 10.679425901129294 7.228445654192271
33.310546875 0.6783044263277399 10.644654075897877 7.2203159764091485
33.3984375 0.679749179253775 10.6110513741895 7.212853462624954
33.486328125 0.6811913927059187 10.577545470791707 7.205332930658785
33.57421875 0.6826310623214663 10.543646906540932 7.197420888554478
33.662109375 0.6840681837534808 10.50977989145914 7.189406041999308
33.75 0.6855027526708045 10.47634428714853 7.181562846767375
33.837890625 0.6869347647580732 10.443904169029182 7.174280853507922
33.92578125 0.6883642157157261 10.41137031621946 7.1668147622504
34.013671875 0.6897911012600192 10.377391968854027 7.158232634402698
34.1015625 0.6912154171230361 10.342745507148372 7.14906514992097
34.189453125 0.6926371590527011 10.307878405298814 7.139619614506857
34.27734375 0.6940563228127884 10.270617983320328 7.128387350518203
34.365234375 0.6954729041829355 10.233054204689559 7.116811926396847
34.453125 0.6968868989586527 10.194912193946674 7.104700743995253
34.541015625 0.6982983029513362 10.156723806018569 7.092422997288203
34.62890625 0.6997071119882758 10.118666065381248 7.080102609781683
34.716796875 0.7011133219126682 10.081026063139463 7.0679416714158965
34.8046875 0.7025169285836267 10.043543406174043 7.055759265801725
34.892578125 0.703917927876191 10.007607981989898 7.044534673679558
34.98046875 0.7053163156813382 9.972657293463005 7.033877899777953
35.068359375 0.7067120879059922 9.938214306541466 7.023456182633121
35.15625 0.7081052404730337 9.906621735855166 7.014930766543105
35.244140625 0.7094957693213101 9.87535229263131 7.006520672179415
35.33203125 0.7108836704056453 9.845414391077245 6.998944318993553
35.41992187500001 0.7122689396968479 9.816488843721578 6.991980100263505
35.5078125 0.7136515731817221 9.787724789438071 6.985025193852219
35.595703125 0.7150315668630757 9.758950155400987 6.977957420555024
35.68359375 0.7164089167597295 9.730091257703878 6.970724137904949
35.771484375 0.7177836189065255 9.700802449986902 6.9630770888488875
35.859375 0.7191556693543361 9.67139633364515 6.95523950391365
35.947265625 0.7205250641700726 9.641824783640885 6.947176420949445
36.03515625 0.721891799436693 9.611060102469322 6.938145471865786
36.123046875 0.7232558712532109 9.580164174473879 6.928909986757903
36.2109375 0.7246172757347022 9.547619361089117 6.918369931184294
36.298828125 0.7259760090123151 9.513627250478068 6.906665142532872
36.38671875000001 0.7273320672332754 9.479261518244355 6.894570875909503
36.474609375 0.7286854465608954 9.443811840500569 6.881568248232228
36.5625 0.7300361431745819 9.40829930146265 6.868398535871906
36.650390625 0.7313841532698416 9.373300645348912 6.8554835558421745
36.73828125 0.7327294730582901 9.338818858523995 6.842827821193109
36.826171875 0.7340720987676571 9.304691547399349 6.830314452585119
36.9140625 0.7354120266417948 9.272457366353194 6.819076663739442
37.001953125 0.7367492529406835 9.240427633711896 6.807878155989687
37.08984375 0.7380837739404386 9.2101939547233 6.7978947128255856
37.177734375 0.7394155859333165 9.181421101203732 6.788885863247073
37.265625 0.7407446852277214 9.153063256330046 6.780082960679623
37.353515625 0.7420710681482108 9.126300120035506 6.772363278315892
37.44140625 0.7433947310355011 9.099560554330655 6.764565370827893
37.529296875 0.7447156702464751 9.073086799139972 6.75686991682597
37.6171875 0.7460338821541854 9.047175789142226 6.749499676505131
37.705078125 0.7473493631478608 9.021532632349547 6.742236667404079
37.79296875 0.7486621096329126 8.996201331349889 6.735115067410825
37.880859375 0.7499721180309377 8.970847969771857 6.727885852423336
37.96875 0.7512793847797248 8.944123070365373 6.719535277698241
38.056640625 0.7525839063332601 8.916052711393075 6.710077778613456
38.14453125 0.7538856791617302 8.887310815166238 6.70001634981299
38.232421875 0.7551846997515282 8.856405707863852 6.688222085370883
38.3203125 0.756480964605257 8.82546152483388 6.676293647392916
38.408203125 0.7577744702417345 8.793889674351192 6.663785089345733
38.49609375 0.7590652131959972 8.761543534842012 6.650582911200862
38.583984375 0.7603531900193042 8.729146060408528 6.6372340531760665
38.671875 0.7616383972791416 8.697079256518268 6.624029505944242
38.759765625 0.7629208315592259 8.664979840107218 6.610693625058527
38.84765625 0.7642004894595067 8.634151474889531 6.598222783178102
